,error,22.24_a*1,23.04_a*1,23.84_a*1,25.44_a*1,26.24_a*1,27.84_a*1,31.4_a*1,50.3_a*1,51.76_a*1,52.8_a*1,53.75_a*1,54.94_a*1,56.66_a*1,58.0_a*1,90.0_a*1,120.15_a*1,121.05_a*1,122.95_a*1,127.25_a*1,183.91_a*1,184.81_a*1,185.81_a*1,186.81_a*1,188.31_a*1,190.81_a*1,22.24_b**2,23.04_b**2,23.84_b**2,25.44_b**2,26.24_b**2,27.84_b**2,31.4_b**2,50.3_b**2,51.76_b**2,52.8_b**2,53.75_b**2,54.94_b**2,56.66_b**2,58.0_b**2,90.0_b**2,120.15_b**2,121.05_b**2,122.95_b**2,127.25_b**2,183.91_b**2,184.81_b**2,185.81_b**2,186.81_b**2,188.31_b**2,190.81_b**2
0.0,0.026234946544922966,0.00010218607771522367,0.0009975922990613927,-9.0025518694052e-05,-0.002139600910300137,-0.001228681090285406,0.0002881451872084981,0.0024972862661598715,-0.003603131585208226,0.001888837018127813,0.0023088598354890468,0.00014177146371996847,0.0007288362413695934,-0.0024335169827082847,0.0019661521314357617,-0.001288594686384845,-0.001288031018693484,-6.60129090643139e-05,0.000925242871155659,0.0015409174202663922,-0.0002671668796171861,0.001315418778443322,-0.0008325322987963393,-0.0005795694901592246,-0.0009242629151374449,-0.0004599008784539397,-8.00735998667975e-07,-3.5086979297802024e-06,9.897321189376353e-07,8.255476554795466e-06,4.726045867792212e-06,-1.1568878001462884e-06,-9.338440098121767e-06,7.898813646977614e-06,-4.182477248520339e-06,-4.25403962653381e-06,-2.497824104973755e-07,-2.1273714508227347e-06,5.878125030629492e-06,-4.627351352434146e-06,3.135997414955619e-06,2.6576768097120307e-06,2.9087028090600446e-07,-1.766287058878662e-06,-3.2905051613587833e-06,5.432852175944225e-07,-2.7032422719678587e-06,1.689851094023693e-06,1.2032988988569403e-06,1.8149968357966712e-06,8.326436980850944e-07
30.0,0.001106285029060493,0.00014186105510686673,0.0009803938512907655,-0.00024177163562625568,-0.0021700241795673874,-0.0012809851981761319,0.00040716286323525257,0.0024427669139698276,-0.0035128433420915503,0.0018009564054954905,0.0029281550574025064,0.0004045149150172417,0.0004947690009502697,-0.0022634596813543113,0.0018904454947845186,-0.001292258205108076,-0.0014342123854324783,-0.00035989032803470104,0.0010211210316983747,0.00157667958156304,-0.00025279391296721335,0.00145329377582854,-0.0010760179007251985,-0.0007100177010669943,-0.0007416759172925813,-0.000534595049627369,-9.65100735886894e-07,-3.4429257381205206e-06,1.5592994975371644e-06,8.369097140416937e-06,4.896734845082904e-06,-1.6152225157055224e-06,-9.215173019578434e-06,7.688088993992341e-06,-3.99239609086605e-06,-5.527417761730433e-06,-7.642732694023904e-07,-1.61397631477387e-06,5.49418809943406e-06,-4.454810266152155e-06,3.182956843217487e-06,2.9346431707106347e-06,8.65028507701336e-07,-1.9729056989730718e-06,-3.3618395475885614e-06,5.141056871881601e-07,-2.9855721717293028e-06,2.1715981662023155e-06,1.4620363133506107e-06,1.466497970071265e-06,9.741622446751668e-07
60.0,-0.0018069586125569214,0.0001590188671225178,0.0009066170533798877,-0.0002777270566724217,-0.0020372092835106177,-0.0012503664690386293,0.0004129519191792056,0.0023216941919139257,-0.003343664819621318,0.001749535963913139,0.0029415861756688375,0.0004871295603555763,0.00041084754657789155,-0.0022137494530177692,0.001842099232489816,-0.0013101744558716025,-0.001347357083422132,-0.0004507393353556284,0.0010429031638017133,0.0015931976213059199,-0.0002550408007730744,0.0014986467338314153,-0.001124519040382251,-0.000710152462007198,-0.0008199223054690008,-0.0005224251000441474,-1.0355019754488455e-06,-3.188648517551161e-06,1.698806709117238e-06,7.912893209693991e-06,4.791940675832159e-06,-1.6492994936796453e-06,-8.8395464712125e-06,7.296612213552944e-06,-3.880913235504283e-06,-5.569542159820021e-06,-9.341922499587079e-07,-1.416139522294456e-06,5.370562341437135e-06,-4.340217607385146e-06,3.236599876096353e-06,2.7547331382250725e-06,1.0447199704393697e-06,-2.0172720100822766e-06,-3.39449805725177e-06,5.166410496021139e-07,-3.0781303551495224e-06,2.270269919196429e-06,1.4640605714842029e-06,1.6182894782518193e-06,9.486094343223143e-07
90.0,-0.00775483996299799,0.0001785373952468269,0.0008394627359100246,-0.00033769831532880733,-0.0019346117094538793,-0.0012018130490350143,0.0004793913197762635,0.0021998439532140914,-0.0031882239876816704,0.0015552209385788032,0.0030636720281864414,0.0007403191437628384,0.00018913738967917259,-0.0020391361003884636,0.001725271951769984,-0.001313752880571068,-0.0013063268596278657,-0.000574498433309313,0.0010712607415287005,0.0015943233636099114,-0.00027114019232597417,0.0015590228349234856,-0.001181418900117728,-0.0007377017725498098,-0.0008319865075626459,-0.0005196835963749723,-1.1137788201551731e-06,-2.957173356832656e-06,1.920089294851556e-06,7.559587414268344e-06,4.62182971891339e-06,-1.8881699305457162e-06,-8.446461470915671e-06,6.938209012803657e-06,-3.456652431440879e-06,-5.829403976434065e-06,-1.4497233038543875e-06,-9.317015316164998e-07,4.9697623465079655e-06,-4.0710325375301844e-06,3.2498917304397264e-06,2.669490750029399e-06,1.2940597127108538e-06,-2.076666947364605e-06,-3.3958432544668114e-06,5.482942501912773e-07,-3.2008228326490087e-06,2.3843107802986235e-06,1.5184510617678356e-06,1.6425753184577923e-06,9.42507916590473e-07
120.0,-0.01145605310650033,0.00019412196524194346,0.0007665905834667076,-0.0003895824344927721,-0.00182107433215871,-0.0011426348604703738,0.0005373547345435249,0.002075227111184224,-0.0030318704270182453,0.0013099704616038104,0.0031993312121668684,0.0010159710002547134,-5.308127806120537e-05,-0.0018235450045563342,0.001579401395624509,-0.0013104352991646858,-0.001271498133852804,-0.0006985127858121344,0.001092293979399445,0.0015908740199810693,-0.00029312250531347297,0.0016063909293265483,-0.0012103534408040165,-0.0007746349325891547,-0.0008404832454579501,-0.0005133740802915083,-1.1762858408757994e-06,-2.707388977160166e-06,2.1104206706768598e-06,7.167563382417467e-06,4.415366114452987e-06,-2.0933254484771217e-06,-8.040608768018191e-06,6.577247989532039e-06,-2.9199457779723414e-06,-6.117643355070985e-06,-2.0119432091740535e-06,-4.037316448258592e-07,4.475864782198921e-06,-3.7353275856043555e-06,3.2437071185259623e-06,2.5984100278069243e-06,1.544826512724804e-06,-2.1204268858754586e-06,-3.3876870300367214e-06,5.918415739435176e-07,-3.2967399114439526e-06,2.4429039999322416e-06,1.5906808828587019e-06,1.659576960283052e-06,9.300465211576283e-07
150.0,-0.014228960474697221,0.0001975241832859741,0.0007051192757300793,-0.0004468237473291427,-0.0016933812343545912,-0.0010736809511742115,0.000599997745855936,0.0019263013359959572,-0.0028504308270238506,0.0010059321131851329,0.0033668037857784894,0.0013165702316449784,-0.0003080182334607496,-0.001586264801857544,0.00141770785113873,-0.001301017486786797,-0.0012402690243254173,-0.000844272448380869,0.001105676234749814,0.0015867994223013316,-0.0003075210147001005,0.0016127401468959293,-0.0011990874965000134,-0.00081259236846444,-0.0008519011061483958,-0.0005049729397367914,-1.1931013641665431e-06,-2.4998945062375095e-06,2.3194020507871196e-06,6.725499866889367e-06,4.1742509721484896e-06,-2.316618345376404e-06,-7.547873159133559e-06,6.156805299338902e-06,-2.253906970003502e-06,-6.471687811158151e-06,-2.6255295807762365e-06,1.511155083085496e-07,3.933048432144036e-06,-3.3635629508550547e-06,3.2212844196490105e-06,2.5355044859879976e-06,1.840028281455531e-06,-2.1477144893043946e-06,-3.3788238016892358e-06,6.199248546608697e-07,-3.3099441199544777e-06,2.4218893632018633e-06,1.6647916173290974e-06,1.6821549828328595e-06,9.13732485238749e-07
180.0,-0.01762954312191037,0.00019667887406751253,0.0006431696903981795,-0.00048543989104830654,-0.0015796721917957115,-0.0010109551958064123,0.0006466516056543427,0.001800625993439369,-0.00268105946846785,0.0007005894620706477,0.0035529102078593077,0.0016466623401160435,-0.0005822977198946006,-0.0013273783094925424,0.001245461618791359,-0.001293381673554009,-0.0012176433179441311,-0.0010053993356447925,0.0011047688807719863,0.0015936278191420743,-0.00031484975624411824,0.001591213648345976,-0.0011745415945843907,-0.0008350201701625442,-0.0008603926742884064,-0.0005030196764619561,-1.195492924878416e-06,-2.2882991975506385e-06,2.4616011098516213e-06,6.331410478703457e-06,3.953865175885372e-06,-2.4837525772740622e-06,-7.13037041100454e-06,5.7664598576588385e-06,-1.5861355813563793e-06,-6.864058066542308e-06,-3.2997309298181667e-06,7.473576174860041e-07,3.3428548814895977e-06,-2.9688864673897798e-06,3.2023071077357085e-06,2.490140669576524e-06,2.167285810298688e-06,-2.1446363076358755e-06,-3.394667231392351e-06,6.338000508613761e-07,-3.26658414707068e-06,2.3739256205196285e-06,1.7082130707931754e-06,1.699082681378143e-06,9.104156271839606e-07
210.0,-0.02163420333488496,0.0001875814548095619,0.0006046047784316125,-0.0005190920994410519,-0.0015029269314264444,-0.0009435539187706101,0.000681491126870368,0.0017058679846652617,-0.002507633676500965,0.0003743153592048171,0.003752133857344825,0.0019981119273041713,-0.000841196236912988,-0.0010684209373323485,0.0010740659800477469,-0.0012921057227651372,-0.0012260018937864344,-0.0011811744674538717,0.0011104391323146945,0.0016021055964767633,-0.0003249570428258595,0.0015490484947926506,-0.0011251422761104912,-0.0008409766336946524,-0.0008783240803115378,-0.0005010038855634767,-1.1686802177446407e-06,-2.1567049462545486e-06,2.586410124686922e-06,6.064628058172178e-06,3.7170051087314545e-06,-2.6088305652899687e-06,-6.815600574934939e-06,5.368016304335277e-06,-8.728057747464176e-07,-7.283968754257385e-06,-4.017841947119138e-06,1.3113113460743281e-06,2.7532412944400644e-06,-2.576931385434101e-06,3.197957041881604e-06,2.5075743636666617e-06,2.5248407893181756e-06,-2.1563511381096135e-06,-3.4139586164722053e-06,6.535234119706213e-07,-3.181789095620641e-06,2.277143926221478e-06,1.7193001943309598e-06,1.7340502376370158e-06,9.072993215481708e-07
240.0,-0.02479977786672855,0.0001756684698734646,0.0005589336322007967,-0.0005332760313239474,-0.0014266405314388123,-0.0008772855875234552,0.000702514833743764,0.0016082013698407475,-0.0023218644030503516,4.833735553144681e-05,0.003929004666497272,0.0023427551762405046,-0.0010723703557043531,-0.0008419561399897529,0.0009257866985593892,-0.0012876228682696987,-0.0012413492544553202,-0.0013541065770778255,0.0011181438698007395,0.0016081380108433638,-0.00035752761040962715,0.001549101325509144,-0.0010724338591542844,-0.0008861847070013277,-0.0008768293659407622,-0.000501760659004744,-1.1324996453684323e-06,-1.9988713224590516e-06,2.642727727215377e-06,5.799444600050608e-06,3.481771781970999e-06,-2.685616807606723e-06,-6.490106010510456e-06,4.940378446229609e-06,-1.5860741568462323e-07,-7.6592483644105e-06,-4.722420160129587e-06,1.8158065321678659e-06,2.23754627285127e-06,-2.2379932560560576e-06,3.185888928106932e-06,2.5394546858673438e-06,2.876671673565133e-06,-2.171593060486579e-06,-3.428694851255634e-06,7.195752761600871e-07,-3.1823552996125433e-06,2.173588370072101e-06,1.807551954199546e-06,1.7313511553499055e-06,9.096365283097219e-07
270.0,-0.02743468806019704,0.000165837008242323,0.000504412711467394,-0.0005293527084507901,-0.0013634723957094172,-0.0008142762924189948,0.00072596362383322,0.0015081230102616874,-0.0021220057121821593,-0.00027989534549094364,0.004084251846776588,0.0026733274830849597,-0.001278700170012713,-0.0006439196687698829,0.0007968988158807718,-0.0012833890610107856,-0.0012662425032558457,-0.0015061354704028666,0.0011202729510764212,0.0016143172843619857,-0.0003952215164288402,0.0015704302910891999,-0.0010203809946048765,-0.0009570399478531424,-0.0008627157585383318,-0.0005019947231042468,-1.1033894604860603e-06,-1.8088798673175786e-06,2.6345080379830094e-06,5.579424042361471e-06,3.2573262111220003e-06,-2.770066295280733e-06,-6.155862182795278e-06,4.480153375976078e-06,5.610731869341125e-07,-7.991135417640963e-06,-5.399188608261249e-06,2.267692865871657e-06,1.78570448773145e-06,-1.943138770705115e-06,3.1738793822858107e-06,2.5913090561991483e-06,3.186054090728615e-06,-2.1750214561671787e-06,-3.4437318923900373e-06,7.961462354659734e-07,-3.225427746141523e-06,2.0712290904661553e-06,1.945618385237881e-06,1.7042843357693915e-06,9.110960997113168e-07
