,error,22.24_a*1,23.04_a*1,23.84_a*1,25.44_a*1,26.24_a*1,27.84_a*1,31.4_a*1,50.3_a*1,51.76_a*1,52.8_a*1,53.75_a*1,54.94_a*1,56.66_a*1,58.0_a*1,90.0_a*1,120.15_a*1,121.05_a*1,122.95_a*1,127.25_a*1,183.91_a*1,184.81_a*1,185.81_a*1,186.81_a*1,188.31_a*1,190.81_a*1,22.24_b**2,23.04_b**2,23.84_b**2,25.44_b**2,26.24_b**2,27.84_b**2,31.4_b**2,50.3_b**2,51.76_b**2,52.8_b**2,53.75_b**2,54.94_b**2,56.66_b**2,58.0_b**2,90.0_b**2,120.15_b**2,121.05_b**2,122.95_b**2,127.25_b**2,183.91_b**2,184.81_b**2,185.81_b**2,186.81_b**2,188.31_b**2,190.81_b**2
0.0,0.004036098801339887,0.0006106942576408735,0.0008038099809276483,-0.0006088497164737921,-0.0017387602899816047,-0.0019820560027041636,0.0010839554244247123,0.002340894330532322,-0.004033212284639317,0.0020071029035817,0.0032717545101077846,-0.0017034432965696666,0.0027000470844369016,-0.0018108945843923405,0.0011135374476739439,-0.001282301632756605,-0.002144186944263801,0.00039529877692156423,0.0009526803003446174,0.0015197771700033243,-0.0007087777059656745,0.0017644542812639888,-0.0007029418808692671,-0.0010275093097355133,-0.00035533387763547416,-0.0006975623884161906,-2.6393577290053714e-06,-2.7719716825086825e-06,2.871987420980542e-06,6.8781843035280945e-06,7.4064622608122166e-06,-3.952154891118927e-06,-8.902010418063353e-06,8.87327201861349e-06,-4.375156370955109e-06,-6.251092982099013e-06,3.2372567153610064e-06,-6.178724645270664e-06,4.558200495506686e-06,-2.8388358896369297e-06,3.1238373338265765e-06,4.443574049783833e-06,-6.450869627056753e-07,-1.82683146229672e-06,-3.2532853110858167e-06,1.490967417317782e-06,-3.6491767691679857e-06,1.4121557655709224e-06,2.108384216065447e-06,7.37414908827717e-07,1.2983910034100436e-06
30.0,-0.02750178980982396,0.0005869428541551234,0.000842210296456558,-0.0006900228221782258,-0.0018702458737088349,-0.0020218099090513666,0.0012471273800386503,0.002266583702353159,-0.003915652440140562,0.0018298521931548902,0.004023837706556173,-0.001796416316192918,0.002817857275102825,-0.0017645019594750263,0.0010706617889287273,-0.00127162520185168,-0.0023043617540600336,0.00019991325470832075,0.0010087236399293578,0.0015470345471103241,-0.000732353726243013,0.0019167371353499482,-0.0009197148416343426,-0.0011028052228234729,-0.00022013580354505644,-0.0007494555436208823,-2.5844406709740596e-06,-2.891911159136932e-06,3.189583332492089e-06,7.348809887423e-06,7.5334402022043565e-06,-4.565977920822303e-06,-8.714892006646803e-06,8.597550993988636e-06,-3.9876135918060234e-06,-7.812390426419478e-06,3.45022059382139e-06,-6.4209933483800646e-06,4.442275512169823e-06,-2.735794903618786e-06,3.140401486139808e-06,4.76029447241009e-06,-2.686370013694736e-07,-1.948799687909946e-06,-3.3103407845270747e-06,1.5385145187726485e-06,-3.959535062949141e-06,1.8419350966096674e-06,2.259800730323833e-06,4.797769957527246e-07,1.3959697794613594e-06
60.0,-0.030631842460975743,0.0005774839223032503,0.0007944841142556089,-0.0007031280476354218,-0.0018202120497151383,-0.0019337703431078343,0.0012683374329160119,0.0021328068894344134,-0.003733191184332681,0.001736081115726057,0.004157195969938103,-0.001838223532759975,0.002698057627951659,-0.0016868394959878821,0.0010184855863013859,-0.0012856435176685891,-0.002197355809048269,0.0001527361040744331,0.0009898272741876756,0.0015730010025899123,-0.0007657811327434618,0.0019790754119761865,-0.0009287368622279425,-0.0011191768367616428,-0.0003044067209777042,-0.0007312679674289163,-2.5623788941934175e-06,-2.728790221445723e-06,3.2459056110375386e-06,7.185254105037025e-06,7.229557259320417e-06,-4.649530736471057e-06,-8.301713007440857e-06,8.173989732961314e-06,-3.7819077629753527e-06,-8.10638420882057e-06,3.5447297655044196e-06,-6.1458692403496104e-06,4.248235351935058e-06,-2.604977663065631e-06,3.186366941148673e-06,4.5354850583650134e-06,-1.7775491075476029e-07,-1.9064565602476174e-06,-3.3650070774538264e-06,1.604053849946386e-06,-4.084450451907289e-06,1.8621712004296887e-06,2.2925554594011266e-06,6.430138614034149e-07,1.3588031819004835e-06
90.0,-0.03502028280878658,0.0005515441458343176,0.0007666666251442066,-0.0007080723413639043,-0.0018097262478581273,-0.0018529851645400523,0.001310952970774774,0.0020502165390635357,-0.0035727603321260336,0.0014340888519095935,0.004475272165299435,-0.0018252062186076183,0.002614848864642911,-0.001622622300168691,0.0009737876932859777,-0.0012838440402868144,-0.002173075599464691,7.376868340507487e-05,0.0010038354924795257,0.001568383780280888,-0.0008040558044002878,0.0020458651879294793,-0.0009552797774352781,-0.0011503256911546043,-0.00031948484553179636,-0.0007220353167207616,-2.480981789401486e-06,-2.6322566622295933e-06,3.2693579867887717e-06,7.158861156787071e-06,6.947072749171499e-06,-4.805825642767844e-06,-8.042721647261939e-06,7.804890538874033e-06,-3.121009715121358e-06,-8.776348721804332e-06,3.5225014542081432e-06,-5.95567250601178e-06,4.092585615183388e-06,-2.4965304972364667e-06,3.188560065629337e-06,4.482926751145943e-06,-1.8943289631539033e-08,-1.9347410903178128e-06,-3.355765256678399e-06,1.6801591459046659e-06,-4.218059559077652e-06,1.915817058035605e-06,2.353494635754196e-06,6.728226648634321e-07,1.3404602668193527e-06
120.0,-0.03748324165194694,0.0005113833825618055,0.0007463575354767233,-0.0007039732956088801,-0.0017891104219354389,-0.0017769369681761183,0.0013561940597349197,0.001966777180595537,-0.0034188751132184724,0.0010944446817498408,0.004785744918656422,-0.0017560602042091754,0.0025387027129494012,-0.0015599703428357719,0.0009306737304914188,-0.0012753530723105875,-0.0021832756892819316,-9.404019458281686e-06,0.0010135721713727774,0.0015578486529522998,-0.0008382965691860208,0.002094610277465554,-0.0009723805598414765,-0.0011749690656286714,-0.00033440429664990685,-0.0007087033511942468,-2.347138742519639e-06,-2.563891000042474e-06,3.259309663114198e-06,7.095598954371498e-06,6.681371141687872e-06,-4.968239438847282e-06,-7.775337519995177e-06,7.452026257902723e-06,-2.3781071951115526e-06,-9.43054035294541e-06,3.383224314945174e-06,-5.782465234556673e-06,3.941595672457323e-06,-2.3922875611069583e-06,3.1715704253499237e-06,4.503183391057298e-06,1.501535398012813e-07,-1.954479533512684e-06,-3.333792316222562e-06,1.7476540741655186e-06,-4.3144234235184795e-06,1.9504282116886204e-06,2.401486970790275e-06,7.0166889761036e-07,1.314854511157862e-06
150.0,-0.039433940364045204,0.0004701866654708717,0.0007195676632759912,-0.0006993115316911607,-0.0017314088435794038,-0.0017153180328728064,0.0014004729271393404,0.0018675548694546307,-0.003234422577412316,0.0006825269317752085,0.00511962642171674,-0.0016471603215782872,0.0024625076830709757,-0.0014940365382668202,0.0008854287657763988,-0.0012616107504053356,-0.0022061625476045136,-0.00011459040650964298,0.0010272216796140354,0.0015416456206673874,-0.0008708775920461839,0.0021263265531217953,-0.0009817666723019461,-0.0011838938967189561,-0.0003544808805448968,-0.0006929037563619079,-2.208192269504262e-06,-2.472888442341664e-06,3.2465542071549418e-06,6.898112631189859e-06,6.467431302637005e-06,-5.124467907752092e-06,-7.452985857277451e-06,7.0272426501993e-06,-1.4761043040972168e-06,-1.0134060011792012e-05,3.1613174216968473e-06,-5.60998141183809e-06,3.7841876552106147e-06,-2.283946032765387e-06,3.1404861820507736e-06,4.5506030159935744e-06,3.6488165427995946e-07,-1.9828290614191138e-06,-3.2996223810834653e-06,1.8116838420710068e-06,-4.375822637542508e-06,1.9692574607475898e-06,2.4184480029031072e-06,7.40806915144499e-07,1.2845171560859424e-06
180.0,-0.04221498898880156,0.0004298439008310589,0.0006922383615751298,-0.0006860041526465703,-0.0016875100398851819,-0.0016561166149710348,0.0014340815305375597,0.0017872949230017822,-0.0030623080494690856,0.00025883344768438705,0.00548618690239847,-0.0015266253302462238,0.002386218097208309,-0.0014160171128535758,0.0008312403336772059,-0.0012480864027987295,-0.002242854518648226,-0.0002267494027759678,0.001033469685219395,0.0015307201991694756,-0.0008969906254113879,0.002132851417528146,-0.0009790134648397812,-0.0011782441486379689,-0.0003756360702613482,-0.0006807184636534193,-2.0707009323688455e-06,-2.3783801227848638e-06,3.200970166110307e-06,6.746140080556522e-06,6.260978676596275e-06,-5.241957643137586e-06,-7.191058203257004e-06,6.6329704723509625e-06,-5.486096033635689e-07,-1.09060819985252e-05,2.9146863739655166e-06,-5.437147974247197e-06,3.5990476953665845e-06,-2.1552241744568798e-06,3.108706225033771e-06,4.6272924279519264e-06,5.943841401354294e-07,-1.994917952610373e-06,-3.277633148007959e-06,1.8628100270488736e-06,-4.3863897421656435e-06,1.963760844201512e-06,2.406505401252061e-06,7.821291545506112e-07,1.2615589195548918e-06
210.0,-0.04505795211337356,0.0003952854301620209,0.0006662455840200107,-0.0006655941037996679,-0.0016410257574890523,-0.001636165978153745,0.0014615763121391112,0.0017418017286903518,-0.002896528520303073,-0.00016644187379325946,0.005843450933670181,-0.0013807118885078046,0.0022897697140409424,-0.0013246302938904344,0.0007704214270126092,-0.001239792283183792,-0.002271026047348145,-0.00035497303575748423,0.0010433727450476875,0.0015217412583314294,-0.0009140990219850232,0.002104531018954193,-0.0009562778374664576,-0.001148333527391918,-0.0004113934806285854,-0.0006666004492497452,-1.952474826383562e-06,-2.2881662389091638e-06,3.1291537982120394e-06,6.583495226404785e-06,6.1937637931208735e-06,-5.337357652176976e-06,-7.045370526909472e-06,6.254926101293888e-06,3.8159947091475054e-07,-1.1658426321864972e-05,2.6145496303525283e-06,-5.219033162495696e-06,3.3836788480230315e-06,-2.011878710371343e-06,3.088359710997259e-06,4.68602344036452e-06,8.571773683324629e-07,-2.0144326314001536e-06,-3.25979761891893e-06,1.8953240977895033e-06,-4.326581176352632e-06,1.919201392380338e-06,2.346517752122268e-06,8.516438499514495e-07,1.2350576967766954e-06
240.0,-0.047050260979363226,0.0003604032800908946,0.0006329657830036642,-0.0006325115718083354,-0.0016056429816886483,-0.001588915225848774,0.001468064306014773,0.0016860890824109327,-0.002713295658000898,-0.0005929769325433933,0.006168311169075478,-0.0012180717789213144,0.00217829076085197,-0.0012342924276044563,0.0007158404871624221,-0.0012272985636274198,-0.0022912994907483353,-0.0004804485630931697,0.0010550182355047817,0.0015099425294857823,-0.0009442568789706044,0.0021001903632281668,-0.0009319298530156882,-0.0011460162575380785,-0.0004300753459794129,-0.000657423154963193,-1.8345577816766165e-06,-2.172234099777734e-06,3.0148204339717287e-06,6.46014591313037e-06,6.031214950094147e-06,-5.362732730176481e-06,-6.864377096590867e-06,5.8355090062462885e-06,1.3151773513754027e-06,-1.234317432425596e-05,2.2773081079048286e-06,-4.9664877009798965e-06,3.169895302594591e-06,-1.8825071396114129e-06,3.0582200565753574e-06,4.728761830035191e-06,1.115081951635484e-06,-2.0377244142945386e-06,-3.2362182631288662e-06,1.954809952517188e-06,-4.315354244886179e-06,1.8710254804307358e-06,2.3406200799430816e-06,8.887756786547448e-07,1.2178479755670232e-06
270.0,-0.04869129909848139,0.0003211990724205333,0.0006033279703303502,-0.0005945028081885588,-0.0015760410854780656,-0.0015403319525764507,0.0014772452661160392,0.001622629382227198,-0.00251317450930071,-0.0010209956408647987,0.006463363091269762,-0.0010532459446237312,0.002065400806042267,-0.001137354395230141,0.0006554731855398463,-0.001214988967045276,-0.002311642202538546,-0.0005890042113055363,0.0010621417348799448,0.001498158859052993,-0.0009731053468927481,0.0021097442813742587,-0.0009085172896802677,-0.001167969213887184,-0.0004359606911674451,-0.000648167631244641,-1.7005484534222332e-06,-2.0704413614622184e-06,2.884127770622349e-06,6.356819456784938e-06,5.864243139851846e-06,-5.399652982666254e-06,-6.6555071884714885e-06,5.3776550300846075e-06,2.252068833934689e-06,-1.2967572971639376e-05,1.935416709959987e-06,-4.710655195850646e-06,2.940502014807545e-06,-1.7396177403918398e-06,3.0278368294309764e-06,4.772203822136636e-06,1.3388464482175351e-06,-2.0519298456919454e-06,-3.212440240027955e-06,2.0118441001289936e-06,-4.332288923038817e-06,1.8248116834655552e-06,2.382130146632378e-06,9.006154186691856e-07,1.200894268539055e-06
