,error,22.24_a*1,23.04_a*1,23.84_a*1,25.44_a*1,26.24_a*1,27.84_a*1,31.4_a*1,50.3_a*1,51.76_a*1,52.8_a*1,53.75_a*1,54.94_a*1,56.66_a*1,58.0_a*1,90.0_a*1,120.15_a*1,121.05_a*1,122.95_a*1,127.25_a*1,183.91_a*1,184.81_a*1,185.81_a*1,186.81_a*1,188.31_a*1,190.81_a*1,22.24_b**2,23.04_b**2,23.84_b**2,25.44_b**2,26.24_b**2,27.84_b**2,31.4_b**2,50.3_b**2,51.76_b**2,52.8_b**2,53.75_b**2,54.94_b**2,56.66_b**2,58.0_b**2,90.0_b**2,120.15_b**2,121.05_b**2,122.95_b**2,127.25_b**2,183.91_b**2,184.81_b**2,185.81_b**2,186.81_b**2,188.31_b**2,190.81_b**2
0.0,7.12782832718098e-05,0.00046360311170614063,0.0008404293098195106,-0.000626370584902336,-0.0016684753807113136,-0.001369171804615931,0.0006488141738110365,0.0021747703457831494,-0.0036380976151712792,0.0016019661993341892,0.0035619597138776614,-9.918162470647649e-05,0.0005727141463971598,0.000620802385198349,-0.0004213936213116958,-0.0012813885700478378,-0.00217321938549813,-0.0002929902534033667,0.0010297502465149704,0.0015198226639912369,-0.0003929126473273276,0.0011613653806839428,-0.00015512002893027486,-0.0011678978987729536,-0.000540121266966105,-0.0005991422988009151,-2.1359972989126887e-06,-2.9484612241727394e-06,2.977451415002867e-06,6.601968347623751e-06,5.269653823584424e-06,-2.4757715262671266e-06,-8.27932482459964e-06,7.954215209500166e-06,-3.529282681764097e-06,-6.831112025880158e-06,1.0649277070136402e-07,-1.6900223946710433e-06,-9.282596209452928e-07,6.848200163120951e-07,3.129072618639362e-06,4.4807337752804445e-06,7.657273300518448e-07,-1.9969976495894455e-06,-3.2549411127203905e-06,8.196108169512278e-07,-2.4156064049523303e-06,3.368946707152429e-07,2.3766147119271326e-06,1.0742195315382933e-06,1.1075868294360366e-06
30.0,-0.027179486840557467,0.00048001708370057095,0.0008210108913122305,-0.0007009488474091765,-0.001799367828253455,-0.0014009661183332067,0.0008249534801123516,0.002087333016775936,-0.003515861564305537,0.0014505471837501826,0.004311144090714888,2.8234944065880403e-07,0.00044443420085209305,0.0007737197136195431,-0.0004909619023992821,-0.0012803844991436772,-0.0023038849403119125,-0.0006223786592911113,0.0011269732500905406,0.0015491041517774484,-0.0003933281729565991,0.0013039297108887174,-0.00039816884837893835,-0.001248461937398439,-0.0003952613957179225,-0.0006607740371896817,-2.2189626662213714e-06,-2.872468466773516e-06,3.2714461604524777e-06,7.072976391781611e-06,5.376460470832538e-06,-3.1411572064278487e-06,-8.046435924719721e-06,7.666815874093041e-06,-3.1998769209580313e-06,-8.377186762823019e-06,-7.539767204184742e-08,-1.397723778752805e-06,-1.2711403807504184e-06,8.387194738065718e-07,3.167112849277239e-06,4.728475966796234e-06,1.4120219060701238e-06,-2.2056137907500104e-06,-3.3141607713650556e-06,8.202545140662994e-07,-2.707339398429809e-06,8.177349811059644e-07,2.5390238378903105e-06,7.983899542799606e-07,1.2236508543544293e-06
60.0,-0.030923865753224637,0.0004713778782010917,0.0007658961297351949,-0.0007033786971014934,-0.0017386537500564524,-0.0013302072462949726,0.0008280362491642273,0.001975635477353604,-0.003357698582658194,0.0014090707363494433,0.004365545946744281,6.781233233902565e-05,0.000333710623033064,0.0007747980839842291,-0.0004824418949450022,-0.0012995499385060573,-0.002219049316352109,-0.0007068175049131658,0.0011329636496575086,0.0015736070015603322,-0.0004012590679000739,0.001334082574861969,-0.0004000957197552841,-0.0012761538491784714,-0.00046756457743156205,-0.0006502265436922695,-2.1972558131832973e-06,-2.6856738333041126e-06,3.29016019425724e-06,6.872787280814172e-06,5.13402771339436e-06,-3.1648823643912767e-06,-7.705417247790265e-06,7.299994011858373e-06,-3.108711381487421e-06,-8.505779892051402e-06,-2.0993576160480091e-07,-1.1425447110827828e-06,-1.283178598515762e-06,8.236702998037474e-07,3.224291246253078e-06,4.549636339370369e-06,1.5786575805333943e-06,-2.2149357753827797e-06,-3.3649559651504256e-06,8.344083278875063e-07,-2.7691223554583695e-06,8.23957124308415e-07,2.5944961496475633e-06,9.393029593949352e-07,1.2006830581860935e-06
90.0,-0.034764534950970566,0.0004585214268223982,0.0007277677604481147,-0.0007286954251893651,-0.0016913966121093942,-0.0012586893904620441,0.0008611155506605089,0.0018905436533826168,-0.0032042491181150426,0.0011581990642037633,0.004611317172104381,0.00018577826395333027,0.00017379832910742552,0.0008429217644500075,-0.0005194144067734112,-0.0013030441580268433,-0.002162840675803532,-0.0008327120322499359,0.0011539765472243823,0.001577442064182027,-0.0004187457827448151,0.0013798403369182032,-0.00042491072881740315,-0.001323377140052419,-0.0004696351651410142,-0.0006493486913863834,-2.158334118347316e-06,-2.5562903847008828e-06,3.3841573006599736e-06,6.714355965145064e-06,4.8882586334708745e-06,-3.288246317700914e-06,-7.438118432377487e-06,6.944826871969488e-06,-2.5581003775996537e-06,-9.023607314183668e-06,-4.5025496991488555e-07,-7.867555464145192e-07,-1.4445265301172236e-06,9.11795310701643e-07,3.238376610233096e-06,4.431687550990081e-06,1.8330201582789222e-06,-2.2574385937315166e-06,-3.373455354736448e-06,8.683855952420603e-07,-2.8615247149409428e-06,8.741428307202534e-07,2.6872982818169037e-06,9.446326161731679e-07,1.1978389585756235e-06
120.0,-0.03613831077348468,0.00043964423329389673,0.0006911058102501784,-0.0007526886581296194,-0.0016311609036269927,-0.0011824685032790787,0.0008942215231605519,0.0017997687715355496,-0.0030604468483646074,0.0008870200629300488,0.004840385669860477,0.0003322125017681838,3.162371745705974e-05,0.0008937889916065357,-0.0005448341134672894,-0.0012985651572646993,-0.0021263717561329594,-0.0009594279451829222,0.0011601474963632912,0.001578800859969141,-0.00043632288106239974,0.001410410945024149,-0.0004282919125157613,-0.0013805307765505665,-0.00046301866120251265,-0.0006452830169193243,-2.096158011986132e-06,-2.43370530815377e-06,3.4716324979086613e-06,6.508864305596115e-06,4.626314839980981e-06,-3.4078747509797453e-06,-7.146968179906089e-06,6.612715896144497e-06,-1.963239948702876e-06,-9.506638427021688e-06,-7.498530414089768e-07,-4.70400146400145e-07,-1.5673203276973613e-06,9.74255107879733e-07,3.230812636572883e-06,4.35540145153782e-06,2.0907685667325e-06,-2.268852119790117e-06,-3.3774836744591445e-06,9.022529742993011e-07,-2.9224425126285766e-06,8.817710822621223e-07,2.7989781818605594e-06,9.323862596728295e-07,1.189663294574907e-06
150.0,-0.03685574222915773,0.00042209025946173895,0.0006395282010090507,-0.0007619846741913013,-0.0015602765211876538,-0.001101309285647714,0.0009232316913872218,0.0016964301439660902,-0.002902069533607324,0.0005790133461556555,0.0050788735147657554,0.0005057317359750556,-0.00010721494407602982,0.0009344555389009381,-0.0005618882439343141,-0.0012884515824900936,-0.0020952454550060714,-0.0011030635268337926,0.0011559148347439754,0.0015801950530846699,-0.0004465161254259506,0.0014089293277509138,-0.0004096130655026346,-0.0014268403327998005,-0.0004614417891301891,-0.0006386236788143752,-2.0390057301423834e-06,-2.257408251035258e-06,3.506827206204971e-06,6.2652699286765194e-06,4.346385214505168e-06,-3.5116577666296353e-06,-6.811768705889225e-06,6.248044779404482e-06,-1.2887517096605962e-06,-1.0009474995928165e-05,-1.1052314273193985e-06,-1.615022662181218e-07,-1.6665126728446327e-06,1.0173082869587741e-06,3.208260088718995e-06,4.2903468622364105e-06,2.38390269810209e-06,-2.2585831706750815e-06,-3.3821334650810644e-06,9.208890469435177e-07,-2.9183992801829704e-06,8.454793186783232e-07,2.8894064083500078e-06,9.298318881707778e-07,1.1766900938628833e-06
180.0,-0.03779340254619252,0.0004129210391718937,0.000578179129413261,-0.0007672939337650272,-0.001474115552896223,-0.0010450267495733057,0.0009470669726529949,0.0016049478858815198,-0.0027355709920006757,0.00022742839919799368,0.005362887792822587,0.000679398700772206,-0.00025591806873615734,0.0009803676476606122,-0.0005811009654151728,-0.0012788365037500224,-0.002046158270096014,-0.0012822233331823034,0.0011658498081095884,0.0015791266136398689,-0.0004524752996542428,0.0013877510232205297,-0.0003900333767761639,-0.0014460474614935487,-0.00046673485911589074,-0.0006346355472804624,-2.010571353007453e-06,-2.043637319758644e-06,3.524521415482215e-06,5.965668116035856e-06,4.151938433067011e-06,-3.593810104126748e-06,-6.515025783833862e-06,5.866235753105882e-06,-5.199580427443405e-07,-1.0606533296097283e-05,-1.462011781001321e-06,1.6994063871433791e-07,-1.7780872981640657e-06,1.065332736170684e-06,3.1860797704918957e-06,4.1882511952535876e-06,2.750069291646994e-06,-2.2786672408665745e-06,-3.3817930649652447e-06,9.311420387868869e-07,-2.8745457688284645e-06,8.070484185337836e-07,2.926667702045665e-06,9.405781729422938e-07,1.169422836674351e-06
210.0,-0.0389167618093785,0.0003916652658233166,0.0005530740249075161,-0.0007822516467663543,-0.0014044370224801993,-0.0010114397906513957,0.00097271148204727,0.0015422857836529908,-0.002573203517495068,-0.00014143627500276187,0.005671404842367172,0.0008620647627610902,-0.00038234327014326414,0.0010107861109534355,-0.0005906984214682487,-0.0012733853611514025,-0.0020143167264805376,-0.0014915916624154183,0.0011853984296897654,0.0015782111920835953,-0.00045115113579252214,0.0013333849764359967,-0.0003521801673523272,-0.0014301465873372257,-0.0004950081058109618,-0.0006264616262634187,-1.9377063752096373e-06,-1.9557608321262526e-06,3.5735282534824404e-06,5.726644556140548e-06,4.034923722528578e-06,-3.684194373009303e-06,-6.312614258171221e-06,5.495822413171622e-06,2.8682543796474024e-07,-1.1255582433613964e-05,-1.8379121562282198e-06,4.534990939622906e-07,-1.8557906311756796e-06,1.092264608612504e-06,3.1728944485265105e-06,4.1225357854740645e-06,3.1781616808065484e-06,-2.319185252369208e-06,-3.381796584814311e-06,9.266755805208288e-07,-2.763743064993423e-06,7.321363817385552e-07,2.895414362442216e-06,9.960222175797122e-07,1.1539559562903004e-06
240.0,-0.03955319986114621,0.0003749692734383498,0.0005181280430220461,-0.0007908873454134371,-0.0013257406465543914,-0.0009663342020807754,0.0009702971461015421,0.0014769537985018107,-0.0023937163770202494,-0.0004973626898587247,0.005911640956778821,0.001068003927326117,-0.0005111109201937699,0.0010308984178388414,-0.0005914304080433079,-0.0012668994146096725,-0.0019754257772732447,-0.0016822375417436307,0.0012016541667483676,0.0015777063933068594,-0.0004663389306793492,0.0012991140610458547,-0.0002861112775094781,-0.0014637294210156442,-0.0005035950851982766,-0.0006214509845321779,-1.8800986031167988e-06,-1.83381326742463e-06,3.6005522390167657e-06,5.454387647061967e-06,3.8769268234492575e-06,-3.6759233397637483e-06,-6.1010716032920234e-06,5.084508042426088e-06,1.0661564141381432e-06,-1.1763318830949207e-05,-2.2635069587202995e-06,7.432339091778746e-07,-1.9107280996442013e-06,1.0992974201147088e-06,3.1567980322611505e-06,4.042554462436889e-06,3.5681099942199823e-06,-2.3523137544570717e-06,-3.382545424078834e-06,9.561652171740528e-07,-2.69340010201643e-06,6.01007712946783e-07,2.9610777106411503e-06,1.0138720389788905e-06,1.1442636458526756e-06
270.0,-0.040025992350220356,0.0003594785010794683,0.00048018755291440667,-0.0007944397106552877,-0.0012461796049090146,-0.0009188878527640997,0.0009497701424375639,0.0014199130709948134,-0.0022120749584263128,-0.0008324636024607552,0.006106188436736892,0.0012828057196725968,-0.0006356870165169964,0.0010439510549294954,-0.0005862639829520926,-0.001261208729952701,-0.0019413631978506477,-0.0018566196764678864,0.0012179158817348596,0.0015758360589165662,-0.00048040313682790335,0.0012800392153752326,-0.00022972780829054058,-0.0015085326856656707,-0.000505849903057253,-0.0006148343030349701,-1.8264265530659126e-06,-1.7012738176610795e-06,3.6102404004931064e-06,5.1768834644379115e-06,3.710578934428712e-06,-3.6046225451424787e-06,-5.915734752722052e-06,4.669174236683186e-06,1.7997581069491305e-06,-1.2177296472284689e-05,-2.7079570315142776e-06,1.0240809714245848e-06,-1.9496803972938316e-06,1.0927684353321685e-06,3.1417616953220176e-06,3.973242367297529e-06,3.924883926972063e-06,-2.385693980272293e-06,-3.379862698998295e-06,9.834294621340041e-07,-2.653389622031009e-06,4.887405044251395e-07,3.048675531558807e-06,1.0191695926868198e-06,1.131703379177417e-06
