,error,22.24_a*1,23.04_a*1,23.84_a*1,25.44_a*1,26.24_a*1,27.84_a*1,31.4_a*1,50.3_a*1,51.76_a*1,52.8_a*1,53.75_a*1,54.94_a*1,56.66_a*1,58.0_a*1,90.0_a*1,120.15_a*1,121.05_a*1,122.95_a*1,127.25_a*1,183.91_a*1,184.81_a*1,185.81_a*1,186.81_a*1,188.31_a*1,190.81_a*1,22.24_b**2,23.04_b**2,23.84_b**2,25.44_b**2,26.24_b**2,27.84_b**2,31.4_b**2,50.3_b**2,51.76_b**2,52.8_b**2,53.75_b**2,54.94_b**2,56.66_b**2,58.0_b**2,90.0_b**2,120.15_b**2,121.05_b**2,122.95_b**2,127.25_b**2,183.91_b**2,184.81_b**2,185.81_b**2,186.81_b**2,188.31_b**2,190.81_b**2
0.0,-1.052397661391863,0.0024111565488455903,-0.0004640022570018979,-0.0024816916256729534,3.5686740725068844e-05,-0.0013877204104813926,0.00039390764958483577,0.0013679489196920032,-0.0034941415725266876,0.0030465646014521874,-0.0009548267274586755,0.0032031255222060833,0.00945137245707148,-0.0010508314346048097,0.0014389285093322599,-0.0008362898261552094,-0.0005737557132698568,-0.00024001861775356861,-6.799983301834442e-05,0.0017741695821170789,-0.0004296577223413739,0.0011348371166013253,-0.0019407296133224707,-0.00022278178504396302,-0.00018857345748582227,-0.0008938784437622243,-9.062443813866277e-06,1.6307859210658667e-06,9.475895569850619e-06,7.55997612465292e-07,5.271421718871638e-06,-1.6870420296408855e-06,-5.690502170902599e-06,7.688437949982038e-06,-6.5660258446613714e-06,2.435862606530546e-06,-6.935822460659425e-06,-2.0842409646206775e-05,2.7376577778317937e-06,-3.6566545866450294e-06,2.1106975867909233e-06,1.1942313636389194e-06,7.550205226611855e-07,2.514944320576828e-07,-3.8474412889935015e-06,9.20161385517523e-07,-2.434145523829778e-06,3.72352585861846e-06,6.250786658648782e-07,4.3801892579886347e-07,1.646590630665621e-06
30.0,-1.1355543146026799,0.0022646345437501137,-0.00048326149788655536,-0.0023942982477840003,1.685320439400557e-05,-0.001279544077432936,0.0004192506103682394,0.0012839387404747849,-0.003346726465023419,0.0031642238591337965,0.00010943005073431496,0.0028372943761234707,0.009616633088898936,-0.001374617214319882,0.0017251933550102953,-0.000960569383245399,-0.0006690851047323337,-0.0005396996094405703,9.675935516183981e-05,0.001862668272790164,-0.0008156879281977734,0.001615562966024714,-0.001993425436183702,-0.0003237013879152555,-2.4341472337513492e-05,-0.0010746284697242005,-8.598804577472104e-06,1.687330703227497e-06,9.22133747133846e-06,8.582373249748637e-07,4.919603358497826e-06,-1.7975494547530243e-06,-5.501771078114197e-06,7.3085121249329805e-06,-6.814603809185918e-06,2.406968605007372e-07,-6.168219034290375e-06,-2.1185582214876067e-05,3.4353197869588586e-06,-4.2750255905591066e-06,2.451913816066154e-06,1.3641802406549656e-06,1.3422811385392625e-06,-9.731222622528513e-08,-4.031659749289385e-06,1.7103138849674598e-06,-3.417119515182211e-06,3.8460271131872626e-06,8.223897420253724e-07,1.307004017239807e-07,1.993501766444342e-06
60.0,-1.1038890340400491,0.0022090582606017644,-0.0005341854080808455,-0.0024320110305112905,3.2967366225754324e-05,-0.001070597364734354,0.000464938886995476,0.0011951428368531932,-0.002985032407552916,0.002526566501620567,0.0007938313995160353,0.0025478193590485446,0.008760760869835947,-0.0010070261470695556,0.0014723639333138192,-0.0010263068181489681,-0.00013838905784558774,-0.0007361075676824945,0.00020318496831690357,0.001884845976685457,-0.0010096595110584616,0.0018941606892750884,-0.0020941230411055754,-0.00040439359162245964,0.00011626952431725368,-0.0012038329222057312,-8.420483575768522e-06,1.8616285654781546e-06,9.339124162624812e-06,8.23668863178395e-07,4.210215219118e-06,-1.95004335341081e-06,-5.240596997939207e-06,6.46312486593322e-06,-5.431700669803489e-06,-1.1890366816819364e-06,-5.558636516712767e-06,-1.9276231643928722e-05,2.5447105501284444e-06,-3.6586471274486936e-06,2.6193849591916616e-06,2.5431283052447645e-07,1.7311992226039264e-06,-3.1224054083265726e-07,-4.07982900741366e-06,2.1093598608778393e-06,-3.990724308883472e-06,4.056739105418007e-06,9.739655477057885e-07,-1.3402805099097782e-07,2.2455009049355392e-06
90.0,-1.0881339732032462,0.0021019021736172214,-0.0005398767763374586,-0.002373524745529511,1.3213163456962142e-05,-0.0010495213827680112,0.0005081175675424069,0.0012527865415334102,-0.0027610851951405816,0.0018204485215293248,0.0016863282216446787,0.0020592572191959002,0.008188061955922237,-0.0007488789063394681,0.0012571956339176146,-0.0010619995613432333,0.0003015706925646282,-0.0008096414000671945,0.00029995512350521357,0.0018830404471097096,-0.0011738536462330147,0.002211799915584228,-0.002245220785521951,-0.0004553065284609182,0.00022259759022598977,-0.0012829202488100365,-8.0643101728327e-06,1.8762780474385621e-06,9.12720311332048e-06,9.250435385246291e-07,4.1425076945483114e-06,-2.087131484982609e-06,-5.465279927612288e-06,5.945987474538443e-06,-3.899088349115597e-06,-3.04637660211883e-06,-4.5375728063164695e-06,-1.800449233601939e-05,1.9270927717323297e-06,-3.1428036528980844e-06,2.7091453374836834e-06,-6.65125714503172e-07,1.8758949560608195e-06,-5.014511768270411e-07,-4.0805274107843875e-06,2.4475904199539376e-06,-4.639761172758709e-06,4.367508514463615e-06,1.0682920609020973e-06,-3.389182467954613e-07,2.402068485516189e-06
120.0,-1.0786789952378788,0.0019551796605788677,-0.0005278282054923568,-0.002261387922907551,8.680320782746128e-06,-0.0011193097008388496,0.0005891877694658345,0.0013109748265699454,-0.0025999635854580543,0.0011916601672455256,0.0024765230344460753,0.0015174243989519033,0.007779538523490609,-0.0005041812330123161,0.0010270501241902898,-0.0010796598079299427,0.0006653332083188549,-0.0007817565708690029,0.000426100427254298,0.0018487692324656302,-0.0013058270015661759,0.002483099796962758,-0.002347964126642413,-0.0005290080447566924,0.0003119592442422537,-0.0013342116893878117,-7.575816261417766e-06,1.8261136285718422e-06,8.734865718965266e-06,9.787695086169421e-07,4.387740499730132e-06,-2.3432633310686183e-06,-5.700911044465452e-06,5.577278524541631e-06,-2.535183421656868e-06,-4.692453475270565e-06,-3.4084400519681603e-06,-1.7098729397229625e-05,1.3519688171610258e-06,-2.601838856502387e-06,2.7556080697894786e-06,-1.4253206982702154e-06,1.8180616405558546e-06,-7.500361172210082e-07,-4.013515908511912e-06,2.718172811099862e-06,-5.191780470623665e-06,4.582593161572165e-06,1.2075135099641946e-06,-5.152804791082614e-07,2.5063209282880926e-06
150.0,-1.0726925184997749,0.0017882836798584728,-0.0005113629217638836,-0.002125507309086058,2.5779430132355377e-05,-0.0011839467132332636,0.0006810832733422784,0.001320539728850717,-0.0024090077585302823,0.0005928178810961943,0.00315572058783389,0.0010381970613900621,0.007442855813011485,-0.0002903599333220144,0.0008230121063664579,-0.0011047094283895193,0.0009590275131244174,-0.0007255111855569325,0.0005486091592480717,0.0018208277502590718,-0.0014150611511238955,0.0027018750609014933,-0.0024108743629463482,-0.0006133830752282016,0.00040314479731408176,-0.00137980356461676,-7.024434258374812e-06,1.7615555263232278e-06,8.267541772623523e-06,9.529928230025393e-07,4.620189432457791e-06,-2.6321969898299364e-06,-5.77732649965411e-06,5.137414565668969e-06,-1.234845263299485e-06,-6.109465152775761e-06,-2.4104500953811487e-06,-1.6356809877097115e-05,8.553001278450923e-07,-2.126518408957416e-06,2.8164767441573613e-06,-2.0377954769310767e-06,1.7063910504609407e-06,-9.923281778024952e-07,-3.9578099493815435e-06,2.941823528331331e-06,-5.6351415829614535e-06,4.714886867260805e-06,1.3684914842563862e-06,-6.946126421797347e-07,2.598149090303974e-06
180.0,-1.0615736947842227,0.0016299978034060168,-0.0005067415797339126,-0.0019911603542904256,6.461571559906554e-05,-0.0011916735316145298,0.0007257681277037294,0.0013005905232586997,-0.0021797870342208287,-6.11727409626393e-05,0.0038581997933321804,0.0005963033220711309,0.007084365225263792,-8.801856912453551e-05,0.0006359656385562775,-0.001132841455157486,0.0012435703593983265,-0.0007007475253301507,0.0006421951441224853,0.0018097689778180178,-0.001530552081643932,0.0029109099376700984,-0.0024626253077688707,-0.0007129555363056669,0.000503693166895235,-0.001425180717128931,-6.500723125947092e-06,1.734332017783974e-06,7.808552300106383e-06,8.431486507815341e-07,4.670228201270837e-06,-2.7622380504642234e-06,-5.758372517433819e-06,4.6099587439798e-06,1.8932113732716303e-07,-7.580028879965063e-06,-1.4890266113603936e-06,-1.5568876996520436e-05,3.884881373246815e-07,-1.6930127900567543e-06,2.881210137678932e-06,-2.6292942911255516e-06,1.6622783153665776e-06,-1.1765774014072578e-06,-3.936277800263749e-06,3.177298527784269e-06,-6.055930518287719e-06,4.822795696382268e-06,1.5585066728000703e-06,-8.912717093398214e-07,2.688778914841528e-06
210.0,-1.0447940525153179,0.0014451886795028897,-0.0004738813320113366,-0.0018389328073038255,0.00011751641830355566,-0.0011309380041644441,0.0006495276419077444,0.0012938727246458183,-0.001939710970136635,-0.0006571571227237977,0.0044497326314119415,0.0002163695794201114,0.006731975194756913,0.00011552606359551055,0.0004536542068208719,-0.0011634854502749062,0.0013725731338839276,-0.0005878434539746298,0.0007283587070861259,0.0017879633932083969,-0.0016367153597921756,0.0030561489086611097,-0.002437322356070728,-0.0007771256594368437,0.0005183171792500899,-0.0014285897827217816,-5.887709767368864e-06,1.6145339788728935e-06,7.284329622942621e-06,6.865818657015628e-07,4.494435450054579e-06,-2.484177271714381e-06,-5.785310451117621e-06,4.057260124662595e-06,1.4894931690600512e-06,-8.819737077374462e-06,-7.020513923252093e-07,-1.478942072480736e-05,-8.232102441710048e-08,-1.2711416095224762e-06,2.9508112340663376e-06,-2.89673873276971e-06,1.4402934390688706e-06,-1.3473121495628497e-06,-3.89112004818384e-06,3.3919558815179626e-06,-6.344767089271802e-06,4.776958801268994e-06,1.6782836738894209e-06,-9.21100750615306e-07,2.6973809433485204e-06
240.0,-1.022989572663223,0.0012470230370064716,-0.00043269902278461874,-0.0016595897536312637,0.00014759658042526715,-0.0010606346586143288,0.000541904317283127,0.0012928160227171064,-0.0016557351054591525,-0.001219363572123501,0.004918475981756067,-7.309248469042134e-05,0.006379025847380937,0.00035316269990444854,0.0002514494253749173,-0.0011959070551253153,0.0013592660057200803,-0.00038950532349413085,0.000799176658141843,0.0017652816644837986,-0.001729347514325641,0.0031150070258895747,-0.002323703983378109,-0.0008577809095023379,0.0005137100982249955,-0.0014212331006031049,-5.2244316475860515e-06,1.4587491584601565e-06,6.669374944575282e-06,6.140628324946406e-07,4.286601557153076e-06,-2.102224287348413e-06,-5.83316869989752e-06,3.401827969676462e-06,2.720355052184297e-06,-9.808509394208108e-06,-1.0860780064563268e-07,-1.3999459184415556e-05,-6.384338037214729e-07,-8.004087969596848e-07,3.0250437767075815e-06,-2.8678890882814922e-06,1.0454842434166505e-06,-1.4891461918135517e-06,-3.843324619962105e-06,3.5781669694816736e-06,-6.459192823988617e-06,4.555390850797818e-06,1.8308370429260006e-06,-9.139417007957846e-07,2.68580284351862e-06
270.0,-0.9976678105636231,0.001027998924404624,-0.0003816424034878427,-0.0014433893164948162,0.00016111140833354365,-0.0010104063488633984,0.0004260990099521698,0.0012913690577396732,-0.0013293186681404509,-0.0018021348631032258,0.005296789028428048,-0.0002474250699342831,0.006042436626861755,0.0006073025107376529,4.20816426777389e-05,-0.0012341653335616403,0.0011881574963496632,-0.00010750785450455019,0.0008635499970975233,0.0017494951437974483,-0.0018083385492493878,0.003072603193025775,-0.002054221531039524,-0.0010357574011583721,0.0005305356486378075,-0.0014129655337325232,-4.4926470596367745e-06,1.2657523313629136e-06,5.937092879626432e-06,5.940607460330305e-07,4.151302140673988e-06,-1.6917691773462204e-06,-5.881011727865218e-06,2.645021122451982e-06,3.999857057051908e-06,-1.0612947559249351e-05,2.433909890300412e-07,-1.3237474414272998e-05,-1.2408600067518697e-06,-3.081742194779147e-07,3.112823418223039e-06,-2.51129142060485e-06,4.803888818970743e-07,-1.6191673933694058e-06,-3.8092321319868506e-06,3.735602746038223e-06,-6.369636110593779e-06,4.026140022080075e-06,2.1720565056745457e-06,-9.476176232002859e-07,2.672644819056254e-06
