,error,22.24_a*1,23.04_a*1,23.84_a*1,25.44_a*1,26.24_a*1,27.84_a*1,31.4_a*1,50.3_a*1,51.76_a*1,52.8_a*1,53.75_a*1,54.94_a*1,56.66_a*1,58.0_a*1,90.0_a*1,120.15_a*1,121.05_a*1,122.95_a*1,127.25_a*1,183.91_a*1,184.81_a*1,185.81_a*1,186.81_a*1,188.31_a*1,190.81_a*1,22.24_b**2,23.04_b**2,23.84_b**2,25.44_b**2,26.24_b**2,27.84_b**2,31.4_b**2,50.3_b**2,51.76_b**2,52.8_b**2,53.75_b**2,54.94_b**2,56.66_b**2,58.0_b**2,90.0_b**2,120.15_b**2,121.05_b**2,122.95_b**2,127.25_b**2,183.91_b**2,184.81_b**2,185.81_b**2,186.81_b**2,188.31_b**2,190.81_b**2
0.0,1.2685668117905111,-0.0007415389067183384,0.0020376340733440634,-0.001761004526734198,0.002081861264103896,7.80209072259487e-05,-0.003077978502006741,0.0002927012932578167,0.001950789217755133,-0.0015333329098163196,-0.009659556083726123,0.0025787465819380167,-8.599736483702602e-05,-0.010824881042506836,0.0076734932854294335,-0.0016142363175155189,0.0015597153943195646,0.0013992328602608194,0.00036198761196642136,0.002235483706664726,-0.0032007152346918677,0.0033531933481367486,0.0010805914381019875,-0.0035720849459002346,-0.0016188228463019745,-5.387372918823786e-05,2.0003750602526827e-06,-7.106398359321361e-06,6.772060581419098e-06,-6.6664597020829594e-06,4.046082991652892e-07,1.066844940916568e-05,-2.1999708951974774e-06,-5.387827265066988e-06,3.4229201740636143e-06,2.0547796396337405e-05,-5.129173805189873e-06,-5.494124514768937e-07,2.5112888274838293e-05,-1.772520078777681e-05,3.9221308552685805e-06,-3.2285959410403343e-06,-2.7106131472157726e-06,-6.409652790752794e-07,-4.696837269433671e-06,6.55925122069546e-06,-6.903910872711746e-06,-2.0477536183696157e-06,7.17547973429708e-06,3.065256269340489e-06,4.670469282790357e-08
30.0,1.387570100011717,-0.0007098744316398732,0.002019904620115469,-0.0018193171290940137,0.0020909091320049557,-5.4820313538043314e-05,-0.003154256751915615,0.00032491737154630336,0.0022038132480397188,-0.0012964623810635947,-0.010064434300456625,0.0019414654123515365,-0.0006508128592616971,-0.011572356576186275,0.007912591801490659,-0.0017074814643774387,0.0019044599252508593,0.0020383848162395853,0.00021729689724065034,0.002400847747438845,-0.0032868369062937254,0.003539926337580307,0.0011568749445892632,-0.003886847081934104,-0.00167587275444815,-2.5342174310510716e-05,1.8608722827118807e-06,-7.054204314355928e-06,7.01483127234532e-06,-6.695371907093063e-06,8.524355281890626e-07,1.0920124570596303e-05,-2.362285503201347e-06,-6.001909331408585e-06,2.895402679270276e-06,2.1394822409233913e-05,-3.792690951829979e-06,6.473806492935549e-07,2.6811414171925066e-05,-1.826613170251369e-05,4.168191740376792e-06,-3.936086618779634e-06,-4.021994484616853e-06,-3.295388544291049e-07,-5.038671074834641e-06,6.7456886097646346e-06,-7.286543440406078e-06,-2.205450481589223e-06,7.795208595459229e-06,3.1697832327437833e-06,-1.4394682567036547e-08
60.0,1.4355000092641035,-0.0005643691840193322,0.001836393415965979,-0.0016910756208047696,0.0020401501954248266,-0.0003261563998050122,-0.0030956729711074707,0.00036850216877594346,0.0024904702459746294,-0.0009617653401048911,-0.010297645507792701,0.0012431790875298068,-0.0009069047508374756,-0.012027803901010778,0.008071407714766941,-0.0017951627779573217,0.0021480586355051047,0.002433602495500493,0.00012284371155726892,0.0025026345567137464,-0.003270434808292112,0.0035750740378343,0.0011762862540996427,-0.003964754799612788,-0.001650420662960242,-5.156183476554043e-05,1.3501612578410264e-06,-6.424017892130728e-06,6.572316356151843e-06,-6.5025095135833695e-06,1.8057612908128777e-06,1.0692280522618652e-05,-2.528148842887451e-06,-6.669174560259017e-06,2.1592922071615123e-06,2.187123320588381e-05,-2.347459563512184e-06,1.190009982839439e-06,2.7840599394710533e-05,-1.8622176896481908e-05,4.383791635732034e-06,-4.435367615820489e-06,-4.8255467652246305e-06,-1.2415965140589297e-07,-5.256176263224415e-06,6.719311692709045e-06,-7.360408127336814e-06,-2.2437601034926583e-06,7.944059618800874e-06,3.1157592586817947e-06,3.43225558645974e-08
90.0,1.4695421407237594,-0.00040268704253163933,0.001560874510048476,-0.0015326331283577318,0.002011539976947656,-0.0005301713542211327,-0.0030375667482711263,0.0004786642248260425,0.0026931848610707537,-0.000695117656557877,-0.0107015679604892,0.0007685555499298991,-0.0012196772130934688,-0.012171077992739057,0.007989328900277244,-0.0018992773427150332,0.002420767099819185,0.0028436979952398047,9.067983896381658e-05,0.002579242227338605,-0.0031687461343085583,0.003538817154139187,0.001081020981850065,-0.003906790217375514,-0.0016200487756525984,-7.244815725378304e-05,7.798663154234866e-07,-5.482342992795759e-06,6.032291955314278e-06,-6.383455002254498e-06,2.515132115312477e-06,1.0468041884339566e-05,-2.8996176926388597e-06,-7.126470705199304e-06,1.5804493449518181e-06,2.268665090317883e-05,-1.357485935191358e-06,1.8621874027240865e-06,2.814606082871309e-05,-1.8415494278389698e-05,4.6273626756428524e-06,-4.994120168555235e-06,-5.655596675094518e-06,-5.0772225220754516e-08,-5.419770906633372e-06,6.516579869884001e-06,-7.287130630184805e-06,-2.0569729228008178e-06,7.823117109967214e-06,3.051286409701765e-06,7.815819845454534e-08
120.0,1.5023251474085797,-0.000219505464165725,0.001220154517386815,-0.0013023683610383625,0.001983090642033997,-0.000797850224425186,-0.0029707455826833793,0.0006595448955630289,0.00283823535974144,-0.0004884467687014228,-0.011124977676193984,0.00027806144686111194,-0.0014742194580753126,-0.012192947523304454,0.007807447762742389,-0.002007989034729078,0.0026212223796971065,0.003328065091336487,8.207771338206334e-05,0.002647406677177341,-0.0030272103515441282,0.0034501112786946234,0.0009680898004739771,-0.003766403863551957,-0.0016156798051163677,-8.635353236173537e-05,1.3080218882259645e-07,-4.3137482604860555e-06,5.249479534791942e-06,-6.269220381033559e-06,3.4420825980919863e-06,1.0217346441413113e-05,-3.501281177810872e-06,-7.442462962384436e-06,1.1357081572601745e-06,2.353132476038883e-05,-3.3183209783505994e-07,2.4134646826384293e-06,2.8167999316277294e-05,-1.7975578119956675e-05,4.8787639622228435e-06,-5.405261408517638e-06,-6.6338606298650954e-06,-2.806979837623988e-08,-5.5663362202693184e-06,6.231799032312876e-06,-7.10693614799476e-06,-1.835449244536474e-06,7.539651289226848e-06,3.036024699361868e-06,1.1104970891798318e-07
150.0,1.5220994585875367,-0.00011522546458337009,0.0009816153082425937,-0.0010599248115690366,0.0018589395721250205,-0.0010341770028769078,-0.0028586388591418333,0.0008342066026321947,0.00284980372549679,-0.00029177680019187987,-0.011290671084951322,-0.00031978528345621114,-0.0014827285416493755,-0.012226924823368814,0.007663937886195401,-0.0020753333876097073,0.0027554131512322905,0.0037121637480565742,3.886331681686277e-05,0.002699089411174818,-0.002915920107983436,0.003383188716926261,0.0009029011950677859,-0.0036671304235943343,-0.001620243431256412,-8.701458541793793e-05,-2.4265922034928855e-07,-3.4895540930808678e-06,4.421364176505701e-06,-5.838963932737135e-06,4.263235879137985e-06,9.817492174771093e-06,-4.07962864384412e-06,-7.446982111877452e-06,7.138670417802116e-07,2.3852012219701245e-05,9.07289059642206e-07,2.4326416950604845e-06,2.8221593986189092e-05,-1.7627329633205865e-05,5.033300278078841e-06,-5.680440035114117e-06,-7.411123267238319e-06,6.326244965793235e-08,-5.67793428135405e-06,6.007340659500718e-06,-6.967651322832549e-06,-1.7098697474891107e-06,7.337821976893179e-06,3.0393738309940336e-06,1.179536993023863e-07
180.0,1.5269951251314067,-3.0493412068232327e-05,0.0008571798247228452,-0.0009565526589844762,0.001709415874827076,-0.0011502164940763058,-0.0027146063187384797,0.0009250097621483931,0.0028494597081591124,-0.00012235392212650922,-0.011402415553111677,-0.0008287386086751839,-0.0013376698812179195,-0.012275983339721162,0.007571906332728281,-0.0021224709688500262,0.0028831861662827335,0.0038958131603851736,2.9309570868368134e-05,0.002729740614935376,-0.002807417360109947,0.003294210949549109,0.0008668989663031014,-0.003542742664626673,-0.0016471321947740328,-7.634748334561358e-05,-5.419475043407667e-07,-3.0558284325135106e-06,4.06415810312292e-06,-5.3298635918468264e-06,4.67308943501496e-06,9.317147120913998e-06,-4.381010844940469e-06,-7.429211388681175e-06,3.4845864883728874e-07,2.4070396924058977e-05,1.9619988842019087e-06,2.1177678865652675e-06,2.831275947551956e-05,-1.7399144272140893e-05,5.143729658064885e-06,-5.9432181557105954e-06,-7.784120325952813e-06,8.210274847488292e-08,-5.745336594921806e-06,5.786348426481603e-06,-6.7816918076022475e-06,-1.642393296160954e-06,7.08728713044568e-06,3.0881561294020894e-06,1.0170306221529856e-07
210.0,1.5146602306605983,6.588844680924287e-05,0.0008315079178530791,-0.0010108262442639305,0.0015911567214233063,-0.001197966440139554,-0.0026140360026799363,0.0010519677341466246,0.0027098717729432805,5.994615520052513e-05,-0.011352690093341767,-0.0014022081590822164,-0.0009535154690707634,-0.012225879794290004,0.00744690383024487,-0.0021633031190165155,0.003044000490158209,0.0038310791981832713,9.21411805443785e-05,0.002737879490420453,-0.0027108033804268405,0.0031424173267572304,0.0009467393026262941,-0.0034670826900170103,-0.0016633069714968793,-6.524610879730681e-05,-8.813456052689216e-07,-2.9502248080048843e-06,4.238247745389444e-06,-4.9298480965790925e-06,4.842563784745521e-06,8.969621662980078e-06,-4.795237736244289e-06,-7.08605898531688e-06,-5.0332059095578886e-08,2.396402704038392e-05,3.1488779354901396e-06,1.2843526641369578e-06,2.817200202633552e-05,-1.7090546257127304e-05,5.240093326912254e-06,-6.276154061516906e-06,-7.65235314826861e-06,-5.570303422465934e-08,-5.762859309048924e-06,5.589519521352844e-06,-6.46888472426111e-06,-1.805489771215426e-06,6.93492114440059e-06,3.114932810038239e-06,8.484726676011654e-08
240.0,1.4929787548690392,0.00016242825221199917,0.0007986674898710936,-0.001060487660507836,0.0015076850501538359,-0.0012320403829090337,-0.0025405680051674953,0.0011639651865338633,0.0025889925422302048,0.00013805985653143546,-0.011256279872566007,-0.0018558914502453065,-0.0005921656425372096,-0.012081629298587507,0.007280087273627599,-0.002196989815417225,0.0032196828605790644,0.0037079209871611445,0.00016173056500339358,0.0027428931554179924,-0.002609739761681595,0.0030173059639379864,0.0009519706382705613,-0.0033476014824113873,-0.0016651695043102283,-6.959752890951408e-05,-1.2191656390679063e-06,-2.8300997312729227e-06,4.409623604916793e-06,-4.6475886376244915e-06,4.958162173259382e-06,8.710556766286053e-06,-5.154689116786219e-06,-6.792688670617794e-06,-2.1618804618640631e-07,2.3760457645801564e-05,4.08948784455768e-06,5.023067827880122e-07,2.7820490345093835e-05,-1.6689610623664438e-05,5.32166947059446e-06,-6.641113257369276e-06,-7.402398856983877e-06,-2.0895362092129564e-07,-5.7750707416136386e-06,5.384748734670905e-06,-6.21274142625573e-06,-1.8195211505236798e-06,6.696268478811662e-06,3.11658122843965e-06,9.679941313882128e-08
270.0,1.4696496004537234,0.0002437700232367588,0.0007498026401113727,-0.0010558551475405911,0.001377453242236308,-0.0012458631686496574,-0.002461705918744989,0.0012760319140859193,0.0024587512387443857,0.00015198230976239645,-0.011071337229696977,-0.00224992843434094,-0.00027080291934088174,-0.011927679169071054,0.007118060836092396,-0.0022170437325032817,0.0033619253394731857,0.0035760276904859885,0.00021950392669044423,0.0027409445108184825,-0.0025161585887237756,0.0029242842516001063,0.0009168095684238126,-0.003200014685377216,-0.0016741489496193349,-7.26536042092679e-05,-1.5030498696613136e-06,-2.6551135159778362e-06,4.393671059327274e-06,-4.204348393913463e-06,5.000842432518868e-06,8.434868549987805e-06,-5.512831366172479e-06,-6.478855220508209e-06,-2.3974352146909385e-07,2.3371094774132536e-05,4.908188331405759e-06,-1.9207736988388375e-07,2.7449047924824432e-05,-1.6301735750430807e-05,5.37087616648632e-06,-6.937158271031633e-06,-7.135752159061643e-06,-3.3696992506886163e-07,-5.7724860946596015e-06,5.1956078565402075e-06,-6.022631040487584e-06,-1.7524247754215218e-06,6.402659664685774e-06,3.132936334197277e-06,1.0606022556007067e-07
