,error,22.24_a*1,23.04_a*1,23.84_a*1,25.44_a*1,26.24_a*1,27.84_a*1,31.4_a*1,50.3_a*1,51.76_a*1,52.8_a*1,53.75_a*1,54.94_a*1,56.66_a*1,58.0_a*1,90.0_a*1,120.15_a*1,121.05_a*1,122.95_a*1,127.25_a*1,183.91_a*1,184.81_a*1,185.81_a*1,186.81_a*1,188.31_a*1,190.81_a*1,22.24_b**2,23.04_b**2,23.84_b**2,25.44_b**2,26.24_b**2,27.84_b**2,31.4_b**2,50.3_b**2,51.76_b**2,52.8_b**2,53.75_b**2,54.94_b**2,56.66_b**2,58.0_b**2,90.0_b**2,120.15_b**2,121.05_b**2,122.95_b**2,127.25_b**2,183.91_b**2,184.81_b**2,185.81_b**2,186.81_b**2,188.31_b**2,190.81_b**2
0.0,0.7742920638787787,0.0026837273255223395,-0.000629094765034692,-0.004042100871418941,0.0009251788989061823,0.0010296152648535204,0.00237659098306824,-0.0031520696548389972,-0.0014441409608833863,0.001577051028238484,-0.004260372858902538,0.0055258488317503004,-0.0022826071680894025,0.01490975120317797,-0.0149033951819049,-0.0007424010990327123,0.0032580536408787298,-0.007694181175324986,0.0027981423146952976,0.0011289007171044743,-0.0029949606346990143,0.0033230590498389413,0.0005922800810203572,-0.003558381309078089,-0.0010618259441097409,-9.181290700104299e-05,-1.0338171407511745e-05,2.685576703167875e-06,1.4733972054943832e-05,-2.4104767756338053e-06,-3.243638883147245e-06,-8.544758690107825e-06,9.680999413871813e-06,2.613176168429183e-06,-3.237834375328618e-06,9.446308358065662e-06,-1.1683738580186427e-05,4.725335791024272e-06,-3.3098976529840214e-05,3.337676610866076e-05,1.8170569783829694e-06,-6.859446857508304e-06,1.5958617065148218e-05,-5.865699063679355e-06,-2.323103054349132e-06,6.193903114547435e-06,-6.87511288661767e-06,-1.0942759421572763e-06,7.132175619982002e-06,1.998385715753108e-06,1.5629325398603664e-07
30.0,0.8166859981379297,0.0029474899118341518,-0.0007819440280578674,-0.004199057413311326,0.0006174859124632388,0.001070658046347472,0.0025911162338067804,-0.0033187137452602073,-0.0011619241605263125,0.001768552306914,-0.004480208327501803,0.005342721011761198,-0.002909449291439166,0.014660427031257814,-0.014763808892453247,-0.0008448744099506206,0.003515365757053469,-0.007551965544810902,0.0031134323719308778,0.0011828404766193725,-0.00312684661134711,0.003606891159886721,0.0005202960493875903,-0.003833843831766423,-0.001056695483369609,-8.494426284175747e-05,-1.1307808804857668e-05,3.258760447968984e-06,1.529128745590566e-05,-1.3247143509388009e-06,-3.4096228159581236e-06,-9.32804945482627e-06,1.0216483346261637e-05,1.902551815964567e-06,-3.654031193385172e-06,9.935046659358633e-06,-1.1300004027020698e-05,6.081242245197478e-06,-3.252241221318372e-05,3.3069079399133926e-05,2.0795002840058834e-06,-7.405730034714444e-06,1.5663808488508172e-05,-6.520771916242696e-06,-2.4149986462008977e-06,6.469264074907683e-06,-7.44777914423898e-06,-9.54078106335884e-07,7.669137228926853e-06,1.986775413264404e-06,1.3273677438948545e-07
60.0,0.8363878199844563,0.0030306966091091575,-0.0008056691894560482,-0.004206366456628964,0.00045275956267243166,0.001061152972972327,0.002568771169754238,-0.0033386365821039847,-0.0007336266118344428,0.0019741981051263125,-0.004655375640735149,0.004748421784818536,-0.003278017063364367,0.01454970424616316,-0.014755626633695455,-0.0009403193878711859,0.003800378344534982,-0.007244873746933045,0.003124011105091351,0.0012575723357441532,-0.00311676337706388,0.003709494627849788,0.0003255225483566114,-0.00371899405879366,-0.0010820398806310342,-0.00011181454447896193,-1.1614710634671955e-05,3.3465715620070806e-06,1.533519952475961e-05,-7.443496875257304e-07,-3.3987971723055153e-06,-9.250208830687604e-06,1.026398317736013e-05,8.935195338393279e-07,-4.105656558410835e-06,1.0311849377915648e-05,-1.0066928452006684e-05,6.880815575307696e-06,-3.226636692530411e-05,3.305567801433615e-05,2.310970458589822e-06,-7.999739253796808e-06,1.503047985555368e-05,-6.536887739414289e-06,-2.56854517522891e-06,6.453116612866339e-06,-7.65380864177383e-06,-5.697469472386032e-07,7.439420222250604e-06,2.034480508505233e-06,1.8081931770808e-07
90.0,0.8475675345253701,0.0030334507592155377,-0.0007920528041238089,-0.00418688271901337,0.0002980477038948124,0.0010564386258226813,0.0026243986997795525,-0.003346330541732359,-0.00023342988254503147,0.00166194341612874,-0.004486695622201636,0.003985195558759862,-0.003473878413368249,0.014006705457000302,-0.014324358147004503,-0.0010430715721965167,0.00405951986003548,-0.0068255604939686364,0.003147570115656784,0.0013167975176363155,-0.003020273570136741,0.003704392897808119,0.00011787707449874155,-0.0035727911278233687,-0.0010692836537183011,-0.0001412503254595173,-1.1643492608183638e-05,3.300117001703728e-06,1.528503310696807e-05,-1.8587413162301233e-07,-3.407461061463526e-06,-9.437314686985196e-06,1.0273390605911825e-05,-2.7627692148951414e-07,-3.422086954900189e-06,9.974933830007797e-06,-8.488519549990111e-06,7.2992980711010375e-06,-3.102772446612967e-05,3.207977673479306e-05,2.553242205393508e-06,-8.536241691811392e-06,1.4169443260377812e-05,-6.580828611553927e-06,-2.691020259385024e-06,6.259183615374155e-06,-7.641427764797076e-06,-1.5971021194794106e-07,7.144644179261717e-06,2.0073082895163764e-06,2.3822240505275413e-07
120.0,0.8721354813545528,0.002995469819546131,-0.0007507694078743733,-0.004125761114990264,0.0001347628663577778,0.0010138276492270785,0.0027028434483882535,-0.003327887648148591,0.0002745279482935705,0.001199159190933754,-0.004326256590407376,0.0030509158700706626,-0.0036900677684142957,0.013177036796153802,-0.013571486275835798,-0.0011541169948493827,0.004353909015563396,-0.006261456166661606,0.0031394384692601095,0.001390854478231807,-0.002898182356888501,0.0037036633976667726,-0.00017308944266045774,-0.0033588608588091106,-0.001050207088502125,-0.00017625618113860505,-1.1526656699443073e-05,3.149729037247341e-06,1.5094030013207619e-05,4.009460568509597e-07,-3.2760507252577938e-06,-9.705269807368444e-06,1.0198462701814639e-05,-1.4621514205180692e-06,-2.4126196437156757e-06,9.651460707333861e-06,-6.555557146238318e-06,7.759007119709388e-06,-2.914208260661756e-05,3.0376865527462386e-05,2.8136400848543587e-06,-9.142747972516025e-06,1.3014516656428575e-05,-6.558188640913869e-06,-2.8470882845939773e-06,6.012961042439515e-06,-7.637302636360533e-06,4.151306426475021e-07,6.717003849367636e-06,1.9660098956903402e-06,3.084833486273104e-07
150.0,0.8825857593974076,0.002933409747256037,-0.0007028770160710726,-0.004042980602185718,-1.008138726254457e-05,0.0010279682368415615,0.0026859922931659263,-0.0032865692167536936,0.0006755922742008271,0.000765173750934745,-0.004129528240058848,0.0022235283338742744,-0.0036511490168344256,0.012361892426954903,-0.012867123116392407,-0.0012300806152610688,0.004538990179001869,-0.005760519746072083,0.003115558580391588,0.0014420491893721377,-0.0027995181984196483,0.003740660570158711,-0.0004902631245012716,-0.003082516881100765,-0.001110906457794619,-0.00017450700580361102,-1.1326254761731001e-05,2.978871665313533e-06,1.4830001317038298e-05,9.124306111415438e-07,-3.334656677987394e-06,-9.651050157137188e-06,1.0055876270642277e-05,-2.3983089692910043e-06,-1.464262549183915e-06,9.248843696137412e-06,-4.841299571149371e-06,7.656977002455367e-06,-2.729076100890422e-05,2.878383732393135e-05,2.9909990700444176e-06,-9.522178277724946e-06,1.1989520995938967e-05,-6.503509835640479e-06,-2.9555627895479284e-06,5.814673932482525e-06,-7.71024785826308e-06,1.0429309125705014e-06,6.168566446838733e-06,2.0795533857363712e-06,3.0735253238265516e-07
180.0,0.8726389479112167,0.002875438758181633,-0.0006424987722706364,-0.003979608805492139,-0.00011646736870602714,0.0010359308988494055,0.0026372721124573676,-0.003243793582109568,0.0010326493361249478,0.0003764140668034103,-0.003992407520533252,0.0015669155752633668,-0.003470559949339685,0.011664642422563135,-0.012299117507741543,-0.001280849677131564,0.0048165255085046614,-0.005428671388353716,0.0030949923485259073,0.00147191991323005,-0.0027186629079102255,0.0038151081686564657,-0.0008544536652419121,-0.0027366352708649644,-0.0012195933085213189,-0.00015461940364891328,-1.1132766144704225e-05,2.757854520448336e-06,1.4635910332104392e-05,1.2776656935570426e-06,-3.3639425472429853e-06,-9.489804653027767e-06,9.917935271846908e-06,-3.2369549612113695e-06,-6.158434403581756e-07,8.970388636459295e-06,-3.4771269041234206e-06,7.240778724211178e-06,-2.570402137506471e-05,2.749783186184178e-05,3.112097797940711e-06,-1.0095713557578626e-05,1.1311589049996555e-05,-6.456519306553851e-06,-3.021527289144314e-06,5.654110022985243e-06,-7.861968939248358e-06,1.7659962411772814e-06,5.483577702914465e-06,2.2882577854414137e-06,2.703854732769096e-07
210.0,0.8428538642298831,0.002829722815105987,-0.0006128062569923714,-0.0038611815057351616,-0.00022016688516809574,0.0010011761433568918,0.0026069140819849667,-0.0031761781031340937,0.0012441194497839236,5.264502299561977e-05,-0.0038800283699293933,0.0008516151006292376,-0.0031857581107849614,0.011132901085904227,-0.011859575647663856,-0.0013111844831026434,0.005341544944440036,-0.005132874342666389,0.0030204567439522344,0.001496929698031565,-0.002652398919637718,0.003857397041028601,-0.001148591015390252,-0.0024198183816861803,-0.001330659648436118,-0.00013780127955704755,-1.0978658833471044e-05,2.6348703963057947e-06,1.4249859530735232e-05,1.6370671285953262e-06,-3.226153532099586e-06,-9.39596928797969e-06,9.689850326379196e-06,-3.729647740385947e-06,8.14347324613407e-08,8.741446920297553e-06,-1.98348265018599e-06,6.5928908858046016e-06,-2.4495290740520413e-05,2.650499303405565e-05,3.1880557096641164e-06,-1.1184733089395456e-05,1.0708548407904505e-05,-6.298627092057907e-06,-3.0793624684696462e-06,5.524903626341417e-06,-7.950478111484792e-06,2.348618489878879e-06,4.854438356271907e-06,2.506483871025943e-06,2.3801197301934148e-07
240.0,0.8118906375598105,0.002810958765193685,-0.000556047047554035,-0.0038406489415637795,-0.0002656855909473817,0.001011546262736163,0.0025371219436378873,-0.003122650720966919,0.001453228586693842,-0.00035868907773001224,-0.0037464780305336565,0.00033494619805185186,-0.0029029190850094685,0.010649648529690185,-0.011459460025511728,-0.0013312583623243113,0.005737216603529982,-0.0048792399752033005,0.0029647377045788027,0.0015116136531848831,-0.0025648840107267896,0.0038335189265774235,-0.0013355532404579259,-0.0021730845120379303,-0.0014134870621603712,-0.0001224574726614554,-1.0914257552391375e-05,2.419929958632299e-06,1.4204259791600594e-05,1.7851788876854786e-06,-3.2451418806922148e-06,-9.169865852178524e-06,9.515155308441556e-06,-4.21437011376119e-06,9.719284887748615e-07,8.464016284158177e-06,-9.010384871713665e-07,5.953332301411616e-06,-2.3398503508108005e-05,2.5602039679878323e-05,3.238629770721639e-06,-1.2004800120610689e-05,1.0191533035857272e-05,-6.1840638095668956e-06,-3.113452115125637e-06,5.350354426726576e-06,-7.904930733220123e-06,2.720729159658007e-06,4.364296298977104e-06,2.6673394402656158e-06,2.093763342979014e-07
270.0,0.7846289865770295,0.002830550595160861,-0.0005325049207737798,-0.003837738534354783,-0.0003068734357392856,0.001008093864986978,0.002505571054269049,-0.003082414346912977,0.0016638578974779669,-0.0008438815922823992,-0.0034775259257621358,-0.00018419977032124724,-0.0026833122683148983,0.010150426990809858,-0.011028516905027394,-0.0013414627982235093,0.006080694518070024,-0.00461979526132311,0.002880746391595062,0.0015298894415605446,-0.002486029561403633,0.003821260442706074,-0.0015220034894239303,-0.0019160076799364587,-0.0015001408768417553,-0.00010607994882890154,-1.0978952160673944e-05,2.3227112018617977e-06,1.4214864103490338e-05,1.9151437482306805e-06,-3.2186983624132377e-06,-9.074913090099714e-06,9.38795614115367e-06,-4.7018054956336295e-06,2.0232406340581837e-06,7.90528377079301e-06,1.8442254520032353e-07,5.456038276145257e-06,-2.2267117884873682e-05,2.4629790706895302e-05,3.264792886050402e-06,-1.2716472767384738e-05,9.66227913100036e-06,-6.010959138922133e-06,-3.154071935497334e-06,5.192924935570996e-06,-7.882529099635615e-06,3.091722681828238e-06,3.85557700586834e-06,2.8359735256875833e-06,1.781322176845379e-07
