,22.24,23.04,23.84,25.44,26.24,27.84,31.4,50.3,51.76,52.8,53.75,54.94,56.66,58.0,90.0,120.15,121.05,122.95,127.25,183.91,184.81,185.81,186.81,188.31,190.81
offset,23.95222565325664,23.95222565325664,23.95222565325664,23.95222565325664,23.95222565325664,23.95222565325664,23.95222565325664,23.95222565325664,23.95222565325664,23.95222565325664,23.95222565325664,23.95222565325664,23.95222565325664,23.95222565325664,23.95222565325664,23.95222565325664,23.95222565325664,23.95222565325664,23.95222565325664,23.95222565325664,23.95222565325664,23.95222565325664,23.95222565325664,23.95222565325664,23.95222565325664
a**1,0.9518253085534819,-1.647448284537308,1.1513438425345768,-1.89797787849582,0.5615598279024887,2.8424886356828405,-0.36648868711036864,-0.04520083487434401,0.23641340477016193,0.2728935255699365,0.6671410523243733,-2.3814814181043715,0.2403133752399696,0.0034191608544571904,-0.0021706807634625964,-0.0054907571958027965,0.005886742312624163,-0.0007387293787931848,0.0006836066414818065,-0.0007316482403617352,0.0016889150158768487,-0.0016210519054329971,-0.0010115709650961426,0.001594222846401849,-0.00042673446363244343
b**2,-0.6513065716078081,0.5935580050216149,1.220371074352065,-2.4093716837847605,0.3683887796359251,-0.3481178101558714,0.31853340061576574,-0.8769153975672449,0.8119600067835667,0.5030535825297526,-0.8151951037158884,0.20237294287419627,-0.002717404421390782,0.006951494428405755,-0.004663768646371603,0.005008831770881681,-0.0011289666817910805,-0.0057767335361145365,0.0008736047955313693,0.00028695021087089346,-0.0004841595872218078,-0.0005130661117998792,-0.001298466892793241,0.0046038498864604,-0.00043994236950346593
